Timestamp,Flow (SLPM),Total Flow (NCM),Temperature (°C),Battery
2025-10-01 11:00:04,3.45,0.006,23.1,100% (Good)
2025-10-01 11:00:05,2.57,0.009,23.1,100% (Good)
2025-10-01 11:00:06,2.75,0.011,23.1,100% (Good)
2025-10-01 11:00:07,3.13,0.015,23.1,100% (Good)
2025-10-01 11:00:08,2.97,0.017,23.3,100% (Good)
2025-10-01 11:00:09,2.61,0.020,23.3,100% (Good)
2025-10-01 11:00:10,2.59,0.023,23.3,100% (Good)
2025-10-01 11:00:11,2.26,0.025,23.3,100% (Good)
2025-10-01 11:00:12,2.54,0.027,23.3,100% (Good)
2025-10-01 11:00:13,2.86,0.030,25.0,100% (Good)
2025-10-01 11:00:14,2.69,0.033,25.0,100% (Good)
2025-10-01 11:00:15,2.80,0.036,25.0,100% (Good)
2025-10-01 11:00:16,2.23,0.038,25.0,100% (Good)
2025-10-01 11:00:17,2.65,0.041,25.0,100% (Good)
2025-10-01 11:00:18,1.93,0.043,25.2,100% (Good)
2025-10-01 11:00:19,1.73,0.044,25.2,100% (Good)
2025-10-01 11:00:20,1.98,0.046,25.2,100% (Good)
2025-10-01 11:00:21,2.27,0.049,25.2,100% (Good)
2025-10-01 11:00:22,2.34,0.051,25.2,100% (Good)
2025-10-01 11:00:23,2.01,0.053,24.3,100% (Good)
2025-10-01 11:00:24,2.24,0.055,24.3,100% (Good)
2025-10-01 11:00:25,1.91,0.057,24.3,100% (Good)
2025-10-01 11:00:26,1.61,0.059,24.3,100% (Good)
2025-10-01 11:00:27,1.86,0.061,24.3,100% (Good)
2025-10-01 11:00:28,1.98,0.063,24.4,100% (Good)
2025-10-01 11:00:29,1.90,0.064,24.4,100% (Good)
2025-10-01 11:00:30,1.99,0.066,24.4,100% (Good)
2025-10-01 11:00:31,1.69,0.068,24.4,100% (Good)
2025-10-01 11:00:32,2.01,0.070,24.4,100% (Good)
2025-10-01 11:00:33,2.19,0.072,24.7,100% (Good)
2025-10-01 11:00:34,1.89,0.074,24.7,100% (Good)
2025-10-01 11:00:35,1.86,0.076,24.7,100% (Good)
2025-10-01 11:00:36,2.44,0.079,24.7,100% (Good)
2025-10-01 11:00:37,2.25,0.081,24.7,100% (Good)
2025-10-01 11:00:38,2.40,0.083,24.3,100% (Good)
2025-10-01 11:00:39,2.23,0.085,24.3,100% (Good)
2025-10-01 11:00:40,2.30,0.088,24.3,100% (Good)
2025-10-01 11:00:41,2.14,0.090,24.3,100% (Good)
2025-10-01 11:00:42,2.58,0.092,24.3,100% (Good)
2025-10-01 11:00:43,2.12,0.095,24.7,100% (Good)
2025-10-01 11:00:44,2.13,0.097,24.7,100% (Good)
2025-10-01 11:00:45,2.75,0.099,24.7,100% (Good)
2025-10-01 11:00:46,2.93,0.102,24.7,100% (Good)
2025-10-01 11:00:47,2.13,0.104,24.7,100% (Good)
2025-10-01 11:00:48,2.21,0.107,24.6,100% (Good)
2025-10-01 11:00:49,3.17,0.110,24.6,100% (Good)
2025-10-01 11:00:50,2.63,0.113,24.6,100% (Good)
2025-10-01 11:00:51,3.04,0.116,24.6,100% (Good)
2025-10-01 11:00:52,3.24,0.119,24.6,100% (Good)
2025-10-01 11:00:53,3.42,0.122,23.2,100% (Good)
2025-10-01 11:00:54,2.98,0.125,23.2,100% (Good)
2025-10-01 11:00:55,3.52,0.129,23.2,100% (Good)
2025-10-01 11:00:56,3.59,0.132,23.2,100% (Good)
2025-10-01 11:00:57,3.60,0.136,23.2,100% (Good)
2025-10-01 11:00:58,3.22,0.139,23.5,100% (Good)
2025-10-01 11:00:59,3.08,0.142,23.5,100% (Good)
2025-10-01 11:01:00,3.21,0.145,23.5,100% (Good)
2025-10-01 11:01:01,3.74,0.149,23.5,100% (Good)
2025-10-01 11:01:02,4.06,0.153,23.5,100% (Good)
2025-10-01 11:01:03,4.10,0.157,24.3,100% (Good)
2025-10-01 11:01:04,3.67,0.161,24.3,100% (Good)
2025-10-01 11:01:05,3.91,0.165,24.3,100% (Good)
2025-10-01 11:01:06,4.56,0.169,24.3,100% (Good)
2025-10-01 11:01:07,4.07,0.174,24.3,100% (Good)
2025-10-01 11:01:08,4.30,0.178,23.4,100% (Good)
2025-10-01 11:01:09,4.82,0.183,23.4,100% (Good)
2025-10-01 11:01:10,4.71,0.187,23.4,100% (Good)
2025-10-01 11:01:11,4.59,0.192,23.4,100% (Good)
2025-10-01 11:01:12,4.46,0.196,23.4,100% (Good)
2025-10-01 11:01:13,5.10,0.202,25.3,100% (Good)
2025-10-01 11:01:14,4.84,0.206,25.3,100% (Good)
2025-10-01 11:01:15,4.61,0.211,25.3,100% (Good)
2025-10-01 11:01:16,5.25,0.216,25.3,100% (Good)
2025-10-01 11:01:17,5.24,0.221,25.3,100% (Good)
2025-10-01 11:01:18,5.70,0.227,25.5,100% (Good)
2025-10-01 11:01:19,5.27,0.232,25.5,100% (Good)
2025-10-01 11:01:20,5.34,0.238,25.5,100% (Good)
2025-10-01 11:01:21,5.89,0.244,25.5,100% (Good)
2025-10-01 11:01:22,5.57,0.249,25.5,100% (Good)
2025-10-01 11:01:23,5.33,0.255,23.5,100% (Good)
2025-10-01 11:03:13,2.57,0.003,24.7,100% (Good)
2025-10-01 11:03:14,2.49,0.005,24.7,100% (Good)
2025-10-01 11:03:15,3.09,0.008,24.7,100% (Good)
2025-10-01 11:03:16,2.66,0.011,24.7,100% (Good)
2025-10-01 11:03:17,2.69,0.013,24.7,100% (Good)
2025-10-01 11:03:18,2.39,0.016,24.4,100% (Good)
2025-10-01 11:03:19,2.41,0.018,24.4,100% (Good)
2025-10-01 11:03:20,2.89,0.021,24.4,100% (Good)
2025-10-01 11:03:21,2.15,0.023,24.4,100% (Good)
2025-10-01 11:03:22,2.79,0.026,24.4,100% (Good)
2025-10-01 11:03:23,2.32,0.028,25.2,100% (Good)
2025-10-01 11:03:24,2.45,0.031,25.2,100% (Good)
2025-10-01 11:03:25,2.01,0.033,25.2,100% (Good)
2025-10-01 11:03:26,1.77,0.035,25.2,100% (Good)
2025-10-01 11:03:27,2.14,0.037,25.2,100% (Good)
2025-10-01 11:03:28,2.05,0.039,23.3,100% (Good)
2025-10-01 11:03:29,2.06,0.041,23.3,100% (Good)
2025-10-01 11:03:30,1.63,0.043,23.3,100% (Good)
2025-10-01 11:03:31,2.43,0.045,23.3,100% (Good)
2025-10-01 11:03:32,2.42,0.047,23.3,100% (Good)
2025-10-01 11:03:33,2.14,0.050,25.0,100% (Good)
2025-10-01 11:03:34,1.80,0.051,25.0,100% (Good)
2025-10-01 11:03:35,2.22,0.054,25.0,100% (Good)
2025-10-01 11:03:36,2.19,0.056,25.0,100% (Good)
2025-10-01 11:03:37,1.92,0.058,25.0,100% (Good)
2025-10-01 11:03:38,2.47,0.060,25.1,100% (Good)
2025-10-01 11:03:40,2.51,0.063,25.1,100% (Good)
2025-10-01 11:03:41,2.27,0.065,25.1,100% (Good)
2025-10-01 11:03:42,1.92,0.067,25.1,100% (Good)
2025-10-01 11:03:43,2.44,0.069,25.1,100% (Good)
2025-10-01 11:03:44,2.09,0.071,23.2,100% (Good)
2025-10-01 11:03:45,2.42,0.074,23.2,100% (Good)
2025-10-01 11:03:46,2.59,0.076,23.2,100% (Good)
2025-10-01 11:03:47,2.26,0.079,23.2,100% (Good)
2025-10-01 11:03:48,2.64,0.081,23.2,100% (Good)
2025-10-01 11:03:49,2.50,0.084,24.9,100% (Good)
2025-10-01 11:03:50,1.83,0.086,24.9,100% (Good)
2025-10-01 11:03:51,2.15,0.088,24.9,100% (Good)
2025-10-01 11:03:52,2.67,0.090,24.9,100% (Good)
2025-10-01 11:03:53,2.16,0.093,24.9,100% (Good)
2025-10-01 11:03:54,2.73,0.095,23.0,100% (Good)
2025-10-01 11:03:55,2.74,0.098,23.0,100% (Good)
2025-10-01 11:03:56,2.46,0.101,23.0,100% (Good)
2025-10-01 11:03:57,2.60,0.103,23.0,100% (Good)
2025-10-01 11:03:58,2.98,0.106,23.0,100% (Good)
2025-10-01 11:03:59,3.13,0.109,25.0,100% (Good)
2025-10-01 11:04:00,2.67,0.112,25.0,100% (Good)
2025-10-01 11:04:01,3.10,0.115,25.0,100% (Good)
2025-10-01 11:04:02,2.54,0.118,25.0,100% (Good)
2025-10-01 11:04:03,3.02,0.121,25.0,100% (Good)
2025-10-01 11:04:04,2.99,0.124,24.8,100% (Good)
2025-10-01 11:04:05,3.17,0.127,24.8,100% (Good)
2025-10-01 11:04:06,3.51,0.130,24.8,100% (Good)
2025-10-01 11:04:07,2.99,0.133,24.8,100% (Good)
2025-10-01 11:04:08,3.07,0.136,24.8,100% (Good)
2025-10-01 11:04:09,3.90,0.140,25.3,100% (Good)
2025-10-01 11:04:10,3.37,0.144,25.3,100% (Good)
2025-10-01 11:04:11,3.47,0.147,25.3,100% (Good)
2025-10-01 11:04:12,3.89,0.151,25.3,100% (Good)
2025-10-01 11:04:13,3.90,0.155,25.3,100% (Good)
2025-10-01 11:04:14,3.50,0.158,23.5,100% (Good)
2025-10-01 11:06:46,1.60,0.002,24.6,100% (Good)
2025-10-01 11:06:47,1.63,0.003,24.6,100% (Good)
2025-10-01 11:06:48,1.61,0.005,24.6,100% (Good)
2025-10-01 11:06:49,2.05,0.007,24.6,100% (Good)
2025-10-01 11:06:50,1.58,0.008,24.6,100% (Good)
2025-10-01 11:06:51,1.60,0.010,24.3,100% (Good)
2025-10-01 11:06:52,2.40,0.012,24.3,100% (Good)
2025-10-01 11:06:53,2.06,0.015,24.3,100% (Good)
2025-10-01 11:06:54,1.62,0.016,24.3,100% (Good)
2025-10-01 11:06:55,2.15,0.018,24.3,100% (Good)
2025-10-01 11:06:56,2.00,0.020,24.2,100% (Good)
2025-10-01 11:06:57,2.16,0.022,24.2,100% (Good)
2025-10-01 11:06:58,2.07,0.025,24.2,100% (Good)
2025-10-01 11:06:59,2.28,0.027,24.2,100% (Good)
2025-10-01 11:07:00,2.13,0.029,24.2,100% (Good)
2025-10-01 11:07:01,2.42,0.031,24.3,100% (Good)
2025-10-01 11:07:02,1.96,0.033,24.3,100% (Good)
2025-10-01 11:07:03,1.98,0.035,24.3,100% (Good)
2025-10-01 11:07:04,2.52,0.038,24.3,100% (Good)
2025-10-01 11:07:05,2.91,0.041,24.3,100% (Good)
2025-10-01 11:07:06,2.17,0.043,23.8,100% (Good)
2025-10-01 11:07:07,2.21,0.045,23.8,100% (Good)
2025-10-01 11:07:08,3.27,0.048,23.8,100% (Good)
2025-10-01 11:07:09,3.01,0.051,23.8,100% (Good)
2025-10-01 11:07:10,2.46,0.054,23.8,100% (Good)
2025-10-01 11:07:11,2.79,0.057,24.1,100% (Good)
2025-10-01 11:07:12,2.84,0.059,24.1,100% (Good)
2025-10-01 11:07:13,2.67,0.062,24.1,100% (Good)
2025-10-01 11:07:14,3.51,0.066,24.1,100% (Good)
2025-10-01 11:07:15,3.80,0.069,24.1,100% (Good)
2025-10-01 11:10:44,4.77,0.005,24.8,100% (Good)
2025-10-01 11:10:45,5.65,0.010,24.8,100% (Good)
2025-10-01 11:10:46,5.30,0.016,24.8,100% (Good)
2025-10-01 11:10:47,5.40,0.021,24.8,100% (Good)
2025-10-01 11:10:48,5.78,0.027,24.8,100% (Good)
2025-10-01 11:10:49,6.19,0.033,24.3,100% (Good)
2025-10-01 11:10:50,5.62,0.039,24.3,100% (Good)
2025-10-01 11:10:51,6.42,0.045,24.3,100% (Good)
2025-10-01 11:15:42,3.76,0.004,23.8,100% (Good)
2025-10-01 11:15:43,3.61,0.007,23.8,100% (Good)
2025-10-01 11:15:44,3.30,0.011,23.8,100% (Good)
2025-10-01 11:15:45,3.46,0.014,23.8,100% (Good)
2025-10-01 11:15:46,2.58,0.017,23.8,100% (Good)
2025-10-01 11:15:47,2.62,0.019,24.4,100% (Good)
2025-10-01 11:15:48,2.54,0.022,24.4,100% (Good)
2025-10-01 11:15:49,2.48,0.024,24.4,100% (Good)
2025-10-01 11:15:50,2.58,0.027,24.4,100% (Good)
2025-10-01 11:15:51,2.41,0.029,24.4,100% (Good)
2025-10-01 11:15:52,2.51,0.032,24.5,100% (Good)
2025-10-01 11:15:53,2.74,0.035,24.5,100% (Good)
2025-10-01 11:15:54,2.77,0.037,24.5,100% (Good)
2025-10-01 11:15:55,2.36,0.040,24.5,100% (Good)
2025-10-01 11:15:56,2.61,0.042,24.5,100% (Good)
2025-10-01 11:15:57,2.74,0.045,23.8,100% (Good)
2025-10-01 11:15:58,2.32,0.047,23.8,100% (Good)
2025-10-01 11:15:59,2.65,0.050,23.8,100% (Good)
2025-10-01 11:16:00,2.34,0.052,23.8,100% (Good)
2025-10-01 11:16:01,1.74,0.054,23.8,100% (Good)
2025-10-01 11:16:02,2.43,0.057,23.0,100% (Good)
2025-10-01 11:16:03,1.77,0.058,23.0,100% (Good)
2025-10-01 11:16:04,1.77,0.060,23.0,100% (Good)
2025-10-01 11:16:05,1.83,0.062,23.0,100% (Good)
2025-10-01 11:16:06,2.03,0.064,23.0,100% (Good)
2025-10-01 11:16:07,2.36,0.066,23.2,100% (Good)
2025-10-01 11:16:08,1.75,0.068,23.2,100% (Good)
2025-10-01 11:16:09,2.12,0.070,23.2,100% (Good)
2025-10-01 11:16:10,1.56,0.072,23.2,100% (Good)
2025-10-01 11:16:11,2.14,0.074,23.2,100% (Good)
2025-10-01 11:16:13,2.09,0.076,24.6,100% (Good)
2025-10-01 11:16:14,1.98,0.078,24.6,100% (Good)
2025-10-01 11:16:15,2.33,0.080,24.6,100% (Good)
2025-10-01 11:16:16,2.20,0.082,24.6,100% (Good)
2025-10-01 11:16:17,2.21,0.085,24.6,100% (Good)
2025-10-01 11:16:18,2.27,0.087,25.4,100% (Good)
2025-10-01 11:16:19,1.78,0.089,25.4,100% (Good)
2025-10-01 11:16:20,1.86,0.091,25.4,100% (Good)
2025-10-01 11:16:24,2.36,0.002,24.7,100% (Good)
2025-10-01 11:16:25,1.96,0.004,24.7,100% (Good)
2025-10-01 11:16:26,2.59,0.007,24.7,100% (Good)
2025-10-01 11:16:27,2.09,0.009,24.7,100% (Good)
2025-10-01 11:16:28,2.36,0.011,24.7,100% (Good)
2025-10-01 11:16:29,3.00,0.014,23.0,100% (Good)
2025-10-01 11:16:30,2.90,0.017,23.0,100% (Good)
2025-10-01 11:16:31,2.92,0.020,23.0,100% (Good)
2025-10-01 11:16:32,2.29,0.022,23.0,100% (Good)
2025-10-01 11:16:33,2.81,0.025,23.0,100% (Good)
2025-10-01 11:16:34,3.13,0.028,25.1,100% (Good)
2025-10-01 11:16:35,3.36,0.032,25.1,100% (Good)
2025-10-01 11:16:36,3.02,0.035,25.1,100% (Good)
2025-10-01 11:16:37,3.46,0.038,25.1,100% (Good)
2025-10-01 11:16:38,3.17,0.041,25.1,100% (Good)
2025-10-01 11:16:39,2.86,0.044,24.7,100% (Good)
2025-10-01 11:16:40,3.44,0.048,24.7,100% (Good)
2025-10-01 11:16:41,3.15,0.051,24.7,100% (Good)
2025-10-01 11:16:42,3.81,0.055,24.7,100% (Good)
2025-10-01 11:16:43,3.81,0.058,24.7,100% (Good)
2025-10-01 11:16:44,3.55,0.062,24.6,100% (Good)
2025-10-01 11:16:45,3.54,0.066,24.6,100% (Good)
2025-10-01 11:16:46,3.41,0.069,24.6,100% (Good)
2025-10-01 11:16:47,4.42,0.073,24.6,100% (Good)
2025-10-01 11:16:48,4.19,0.078,24.6,100% (Good)
2025-10-01 11:16:49,4.53,0.082,23.2,100% (Good)
2025-10-01 11:16:50,4.52,0.087,23.2,100% (Good)
2025-10-01 11:16:51,4.39,0.091,23.2,100% (Good)
2025-10-01 11:16:52,4.84,0.096,23.2,100% (Good)
2025-10-01 11:16:53,4.86,0.101,23.2,100% (Good)
2025-10-01 11:16:54,4.73,0.105,25.3,100% (Good)
2025-10-01 11:16:55,5.18,0.111,25.3,100% (Good)
2025-10-01 11:16:56,4.62,0.115,25.3,100% (Good)
2025-10-01 11:16:57,4.98,0.120,25.3,100% (Good)
2025-10-01 11:16:58,5.01,0.125,25.3,100% (Good)
2025-10-01 11:16:59,4.88,0.130,23.7,100% (Good)
2025-10-01 11:17:00,5.60,0.136,23.7,100% (Good)
2025-10-01 11:17:01,5.71,0.141,23.7,100% (Good)
2025-10-01 11:17:02,5.47,0.147,23.7,100% (Good)
2025-10-01 11:17:03,5.21,0.152,23.7,100% (Good)
2025-10-01 11:17:04,5.28,0.157,25.2,100% (Good)
2025-10-01 11:17:05,6.07,0.163,25.2,100% (Good)
2025-10-01 11:17:06,5.81,0.169,25.2,100% (Good)
2025-10-01 11:17:07,5.49,0.175,25.2,100% (Good)
2025-10-01 11:17:09,5.71,0.180,25.2,100% (Good)
2025-10-01 11:17:10,6.39,0.187,23.9,100% (Good)
2025-10-01 11:17:11,5.95,0.193,23.9,100% (Good)
2025-10-01 11:17:12,5.88,0.199,23.9,100% (Good)
2025-10-01 11:17:13,6.47,0.205,23.9,100% (Good)
2025-10-01 11:17:14,6.77,0.212,23.9,100% (Good)
2025-10-01 11:17:15,6.87,0.219,24.1,100% (Good)
2025-10-01 11:17:16,7.11,0.226,24.1,100% (Good)
2025-10-01 11:17:17,7.04,0.233,24.1,100% (Good)
2025-10-01 11:17:18,6.71,0.240,24.1,100% (Good)
2025-10-01 11:17:19,6.62,0.246,24.1,100% (Good)
2025-10-01 11:17:20,7.26,0.254,25.1,100% (Good)
2025-10-01 11:17:21,6.92,0.261,25.1,100% (Good)
2025-10-01 11:17:22,7.04,0.268,25.1,100% (Good)
2025-10-01 11:17:23,7.24,0.275,25.1,100% (Good)
2025-10-01 11:17:24,7.53,0.282,25.1,100% (Good)
2025-10-01 11:17:25,7.54,0.290,24.0,100% (Good)
2025-10-01 11:17:26,7.39,0.297,24.0,100% (Good)
2025-10-01 11:17:27,7.24,0.304,24.0,100% (Good)
2025-10-01 11:17:28,7.91,0.312,24.0,100% (Good)
2025-10-01 11:17:29,7.68,0.320,24.0,100% (Good)
2025-10-01 11:17:30,7.13,0.327,23.2,100% (Good)
2025-10-01 11:17:31,7.68,0.335,23.2,100% (Good)
2025-10-01 11:17:32,7.73,0.343,23.2,100% (Good)
2025-10-01 11:17:33,7.96,0.351,23.2,100% (Good)
2025-10-01 11:17:34,8.23,0.359,23.2,100% (Good)
2025-10-01 11:17:35,8.19,0.367,25.3,100% (Good)
2025-10-01 11:17:36,7.91,0.375,25.3,100% (Good)
2025-10-01 11:17:37,7.99,0.383,25.3,100% (Good)
2025-10-01 11:17:38,7.97,0.391,25.3,100% (Good)
2025-10-01 11:17:39,7.90,0.399,25.3,100% (Good)
2025-10-01 11:17:40,7.51,0.406,23.7,100% (Good)
2025-10-01 11:17:41,7.83,0.414,23.7,100% (Good)
2025-10-01 11:17:42,8.08,0.422,23.7,100% (Good)
2025-10-01 11:17:43,7.54,0.430,23.7,100% (Good)
2025-10-01 11:17:44,7.67,0.437,23.7,100% (Good)
2025-10-01 11:17:45,7.56,0.445,23.6,100% (Good)
2025-10-01 11:17:46,8.18,0.453,23.6,100% (Good)
2025-10-01 11:17:47,8.48,0.462,23.6,100% (Good)
2025-10-01 11:17:48,8.00,0.470,23.6,100% (Good)
2025-10-01 11:17:49,7.74,0.477,23.6,100% (Good)
2025-10-01 11:17:50,8.16,0.486,24.8,100% (Good)
2025-10-01 11:17:51,7.52,0.493,24.8,100% (Good)
2025-10-01 11:17:52,8.00,0.501,24.8,100% (Good)
2025-10-01 11:17:53,7.91,0.509,24.8,100% (Good)
2025-10-01 11:17:54,7.84,0.517,24.8,100% (Good)
2025-10-01 11:17:55,8.12,0.525,24.6,100% (Good)
2025-10-01 11:17:56,7.97,0.533,24.6,100% (Good)
2025-10-01 11:17:57,7.67,0.541,24.6,100% (Good)
2025-10-01 11:17:58,8.05,0.549,24.6,100% (Good)
2025-10-01 11:17:59,8.08,0.557,24.6,100% (Good)
2025-10-01 11:18:00,7.69,0.564,25.4,100% (Good)
2025-10-01 11:18:01,7.74,0.572,25.4,100% (Good)
2025-10-01 11:18:02,7.81,0.580,25.4,100% (Good)
2025-10-01 11:18:03,7.07,0.587,25.4,100% (Good)
2025-10-01 11:18:04,7.64,0.595,25.4,100% (Good)
2025-10-01 11:18:05,6.97,0.602,24.1,100% (Good)
2025-10-01 11:18:06,6.81,0.608,24.1,100% (Good)
2025-10-01 11:18:07,7.61,0.616,24.1,100% (Good)
2025-10-01 11:18:08,7.19,0.623,24.1,100% (Good)
2025-10-01 11:18:09,6.76,0.630,24.1,100% (Good)
2025-10-01 11:18:10,7.07,0.637,24.6,100% (Good)
2025-10-01 11:18:11,7.15,0.644,24.6,100% (Good)
2025-10-01 11:18:12,7.29,0.651,24.6,100% (Good)
2025-10-01 11:18:13,7.15,0.659,24.6,100% (Good)
2025-10-01 11:18:14,6.57,0.665,24.6,100% (Good)
2025-10-01 11:18:15,6.60,0.672,23.5,100% (Good)
2025-10-01 11:18:16,6.41,0.678,23.5,100% (Good)
2025-10-01 11:18:17,6.20,0.684,23.5,100% (Good)
2025-10-01 11:18:18,6.63,0.691,23.5,100% (Good)
2025-10-01 11:18:19,6.50,0.698,23.5,100% (Good)
2025-10-01 11:18:20,6.02,0.704,24.4,100% (Good)
2025-10-01 11:18:21,6.52,0.710,24.4,100% (Good)
2025-10-01 11:18:22,6.44,0.717,24.4,100% (Good)
2025-10-01 11:18:23,5.64,0.722,24.4,100% (Good)
2025-10-01 11:18:24,6.29,0.728,24.4,100% (Good)
2025-10-01 11:18:25,5.34,0.734,24.2,100% (Good)
2025-10-01 11:18:26,5.60,0.739,24.2,100% (Good)
2025-10-01 11:18:27,5.09,0.745,24.2,100% (Good)
2025-10-01 11:18:29,5.19,0.750,24.2,100% (Good)
2025-10-01 11:18:30,4.97,0.755,24.2,100% (Good)
2025-10-01 11:18:31,4.93,0.760,24.3,100% (Good)
2025-10-01 11:18:32,5.45,0.765,24.3,100% (Good)
2025-10-01 11:18:33,5.09,0.770,24.3,100% (Good)
2025-10-01 11:18:34,5.26,0.775,24.3,100% (Good)
2025-10-01 11:18:35,4.79,0.780,24.3,100% (Good)
2025-10-01 11:18:36,4.84,0.785,23.3,100% (Good)
2025-10-01 11:18:37,4.42,0.789,23.3,100% (Good)
2025-10-01 11:18:38,4.04,0.793,23.3,100% (Good)
2025-10-01 11:18:39,4.79,0.798,23.3,100% (Good)
2025-10-01 11:18:40,3.97,0.802,23.3,100% (Good)
2025-10-01 11:18:41,4.26,0.807,23.3,100% (Good)
2025-10-01 11:18:42,4.05,0.811,23.3,100% (Good)
2025-10-01 11:18:43,3.79,0.814,23.3,100% (Good)
2025-10-01 11:18:44,4.40,0.819,23.3,100% (Good)
2025-10-01 11:18:45,4.28,0.823,23.3,100% (Good)
2025-10-01 11:18:46,3.78,0.827,24.8,100% (Good)
2025-10-01 11:18:47,3.75,0.831,24.8,100% (Good)
2025-10-01 11:18:48,3.63,0.834,24.8,100% (Good)
2025-10-01 11:18:49,3.24,0.837,24.8,100% (Good)
2025-10-01 11:18:50,3.70,0.841,24.8,100% (Good)
2025-10-01 11:18:51,3.76,0.845,23.5,100% (Good)
2025-10-01 11:18:52,3.30,0.848,23.5,100% (Good)
2025-10-01 11:18:53,3.22,0.851,23.5,100% (Good)
2025-10-01 11:18:54,2.87,0.854,23.5,100% (Good)
2025-10-01 11:18:55,3.32,0.858,23.5,100% (Good)
2025-10-01 11:18:56,3.22,0.861,25.1,100% (Good)
2025-10-01 11:18:57,2.73,0.864,25.1,100% (Good)
2025-10-01 11:18:58,3.08,0.867,25.1,100% (Good)
2025-10-01 11:18:59,2.60,0.869,25.1,100% (Good)
2025-10-01 11:19:00,3.11,0.872,25.1,100% (Good)
2025-10-01 11:19:01,2.70,0.875,25.1,100% (Good)
2025-10-01 11:19:02,2.83,0.878,25.1,100% (Good)
2025-10-01 11:19:03,2.49,0.880,25.1,100% (Good)
2025-10-01 11:19:04,2.26,0.883,25.1,100% (Good)
2025-10-01 11:19:05,2.14,0.885,25.1,100% (Good)
2025-10-01 11:19:06,1.92,0.887,23.7,100% (Good)
2025-10-01 11:19:07,1.87,0.889,23.7,100% (Good)
2025-10-01 11:19:08,2.60,0.891,23.7,100% (Good)
2025-10-01 11:19:09,1.74,0.893,23.7,100% (Good)
2025-10-01 11:19:10,2.52,0.895,23.7,100% (Good)
2025-10-01 11:19:11,2.13,0.898,24.1,100% (Good)
2025-10-01 11:19:12,1.91,0.899,24.1,100% (Good)
2025-10-01 11:19:13,1.88,0.901,24.1,100% (Good)
2025-10-01 11:19:14,1.63,0.903,24.1,100% (Good)
2025-10-01 11:19:15,1.56,0.905,24.1,100% (Good)
2025-10-01 11:19:16,1.63,0.906,25.1,100% (Good)
2025-10-01 11:19:17,2.02,0.908,25.1,100% (Good)
2025-10-01 11:19:18,1.93,0.910,25.1,100% (Good)
2025-10-01 11:19:19,1.84,0.912,25.1,100% (Good)
2025-10-01 11:19:20,1.52,0.913,25.1,100% (Good)
2025-10-01 11:19:21,2.30,0.916,23.1,100% (Good)
2025-10-01 11:19:22,2.27,0.918,23.1,100% (Good)
2025-10-01 11:19:23,1.62,0.920,23.1,100% (Good)
2025-10-01 11:19:24,1.79,0.921,23.1,100% (Good)
